Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.18     0.00    20683     0.00     0.00  __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__ops::_Iter_less_iter)
  0.00      0.18     0.00    20002     0.00     0.00  __gnu_cxx::__normal_iterator<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > >::__normal_iterator<diffusionstore*>(__gnu_cxx::__normal_iterator<diffusionstore*, __gnu_cxx::__enable_if<std::__are_same<diffusionstore*, diffusionstore*>::__value, std::vector<diffusionstore, std::allocator<diffusionstore> > >::__type> const&)
  0.00      0.18     0.00    20001     0.00     0.00  cell::~cell()
  0.00      0.18     0.00    20001     0.00     0.00  __gnu_cxx::new_allocator<diffusionstore>::new_allocator()
  0.00      0.18     0.00    20001     0.00     0.00  __gnu_cxx::new_allocator<diffusionstore>::~new_allocator()
  0.00      0.18     0.00    20001     0.00     0.00  std::allocator<diffusionstore>::allocator()
  0.00      0.18     0.00    20001     0.00     0.00  std::allocator<diffusionstore>::~allocator()
  0.00      0.18     0.00    20001     0.00     0.00  void std::_Destroy_aux<true>::__destroy<diffusionstore*>(diffusionstore*, diffusionstore*)
  0.00      0.18     0.00    20001     0.00     0.00  std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::_Vector_impl::_Vector_impl()
  0.00      0.18     0.00    20001     0.00     0.00  std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::_Vector_impl::~_Vector_impl()
  0.00      0.18     0.00    20001     0.00     0.00  std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.18     0.00    20001     0.00     0.00  std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::_Vector_base()
  0.00      0.18     0.00    20001     0.00     0.00  std::_Vector_base<diffusionstore, std::allocator<diffusionstore> >::~_Vector_base()
  0.00      0.18     0.00    20001     0.00     0.00  std::vector<diffusionstore, std::allocator<diffusionstore> >::vector()
  0.00      0.18     0.00    20001     0.00     0.00  std::vector<diffusionstore, std::allocator<diffusionstore> >::~vector()
  0.00      0.18     0.00    20001     0.00     0.00  void std::_Destroy<diffusionstore*>(diffusionstore*, diffusionstore*)
  0.00      0.18     0.00    20001     0.00     0.00  void std::_Destroy<diffusionstore*, diffusionstore>(diffusionstore*, diffusionstore*, std::allocator<diffusionstore>&)
  0.00      0.18     0.00    20000     0.00     0.00  cell::cell()
  0.00      0.18     0.00    20000     0.00     0.00  cell::operator=(cell const&)
  0.00      0.18     0.00    20000     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<diffusionstore>, diffusionstore>::_S_propagate_on_copy_assign()
  0.00      0.18     0.00    20000     0.00     0.00  std::vector<diffusionstore, std::allocator<diffusionstore> >::end() const
  0.00      0.18     0.00    20000     0.00     0.00  std::vector<diffusionstore, std::allocator<diffusionstore> >::begin() const
  0.00      0.18     0.00    20000     0.00     0.00  std::vector<diffusionstore, std::allocator<diffusionstore> >::capacity() const
  0.00      0.18     0.00    20000     0.00     0.00  diffusionstore* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<diffusionstore>(diffusionstore const*, diffusionstore const*, diffusionstore*)
  0.00      0.18     0.00    20000     0.00     0.00  void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > >(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >)
  0.00      0.18     0.00    20000     0.00     0.00  std::vector<diffusionstore, std::allocator<diffusionstore> >::operator=(std::vector<diffusionstore, std::allocator<diffusionstore> > const&)
  0.00      0.18     0.00    20000     0.00     0.00  __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > >(__gnu_cxx::__normal_iterator<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >)
  0.00      0.18     0.00    20000     0.00     0.00  diffusionstore* std::__copy_move_a1<false, diffusionstore const*, diffusionstore*>(diffusionstore const*, diffusionstore const*, diffusionstore*)
  0.00      0.18     0.00    20000     0.00     0.00  diffusionstore* std::__copy_move_a2<false, diffusionstore const*, diffusionstore*>(diffusionstore const*, diffusionstore const*, diffusionstore*)
  0.00      0.18     0.00    20000     0.00     0.00  __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > std::copy<__gnu_cxx::__normal_iterator<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > >(__gnu_cxx::__normal_iterator<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >)
  0.00      0.18     0.00    20000     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > > >(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >)
  0.00      0.18     0.00    20000     0.00     0.00  void std::_Destroy<__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, diffusionstore>(__gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, __gnu_cxx::__normal_iterator<diffusionstore*, std::vector<diffusionstore, std::allocator<diffusionstore> > >, std::allocator<diffusionstore>&)
  0.00      0.18     0.00    19050     0.00     0.00  __gnu_cxx::__normal_iterator<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > >::difference_type __gnu_cxx::operator-<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > >(__gnu_cxx::__normal_iterator<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > > const&, __gnu_cxx::__normal_iterator<diffusionstore const*, std::vector<diffusionstore, std::allocator<diffusionstore> > > const&)
  0.00      0.18     0.00    19050     0.00     0.00  std::vector<diffusionstore, std::allocator<diffusionstore> >::cbegin() const
  0.00      0.18     0.00    18607     0.00     0.00  void __gnu_cxx::new_allocator<diffusionstore>::destroy<diffusionstore>(diffusionstore*)
  0.00      0.18     0.00    18607     0.00     0.00  void std::allocator_traits<std::allocator<diffusionstore> >::destroy<diffusionstore>(std::allocator<diffusionstore>&, diffusionstore*)
  0.00      0.18     0.00    17212     0.00     0.00  diffusionstore* std::__miter_base<diffusionstore*>(diffusionstore*)
  0.00      0.18     0.00    15010     0.00     0.00  __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >::difference_type __gnu_cxx::operator-<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > const&, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > const&)
  0.00      0.18     0.00    13400     0.00     0.00  attractive_self_interaction::operator()(int)
  0.00      0.18     0.00    11894     0.00     0.00  diffusionstore2* std::__copy_move_backward_a1<true, diffusionstore2*, diffusionstore2*>(diffusionstore2*, diffusionstore2*, diffusionstore2*)
  0.00      0.18     0.00    11894     0.00     0.00  diffusionstore2* std::__copy_move_backward_a2<true, diffusionstore2*, diffusionstore2*>(diffusionstore2*, diffusionstore2*, diffusionstore2*)
  0.00      0.18     0.00    11893     0.00     0.00  __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, diffusionstore2*>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, diffusionstore2*)
  0.00      0.18     0.00    11890     0.00     0.00  void __gnu_cxx::new_allocator<diffusionstore2>::construct<diffusionstore2, diffusionstore2 const&>(diffusionstore2*, diffusionstore2 const&)
  0.00      0.18     0.00    11890     0.00     0.00  bool __gnu_cxx::operator==<diffusionstore2 const*, diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >(__gnu_cxx::__normal_iterator<diffusionstore2 const*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > const&, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > const&)
  0.00      0.18     0.00    11890     0.00     0.00  decltype ((({parm#1}.base)())-(({parm#2}.base)())) __gnu_cxx::operator-<diffusionstore2 const*, diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >(__gnu_cxx::__normal_iterator<diffusionstore2 const*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > const&, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > const&)
  0.00      0.18     0.00    11890     0.00     0.00  void std::allocator_traits<std::allocator<diffusionstore2> >::construct<diffusionstore2, diffusionstore2 const&>(std::allocator<diffusionstore2>&, diffusionstore2*, diffusionstore2 const&)
  0.00      0.18     0.00    11890     0.00     0.00  std::vector<diffusionstore2, std::allocator<diffusionstore2> >::erase(__gnu_cxx::__normal_iterator<diffusionstore2 const*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >)
  0.00      0.18     0.00    11890     0.00     0.00  std::vector<diffusionstore2, std::allocator<diffusionstore2> >::insert(__gnu_cxx::__normal_iterator<diffusionstore2 const*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, diffusionstore2 const&)
  0.00      0.18     0.00    11890     0.00     0.00  std::vector<diffusionstore2, std::allocator<diffusionstore2> >::_M_erase(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >)
  0.00      0.18     0.00    11890     0.00     0.00  std::iterator_traits<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > >::difference_type std::__distance<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > >(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, std::random_access_iterator_tag)
  0.00      0.18     0.00    11890     0.00     0.00  __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > std::lower_bound<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, diffusionstore2>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, diffusionstore2 const&)
  0.00      0.18     0.00    11890     0.00     0.00  __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > std::__lower_bound<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, diffusionstore2, __gnu_cxx::__ops::_Iter_less_val>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, diffusionstore2 const&, __gnu_cxx::__ops::_Iter_less_val)
  0.00      0.18     0.00    11890     0.00     0.00  std::iterator_traits<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > >::difference_type std::distance<__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > > >(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, __gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >)
  0.00      0.18     0.00    11889     0.00     0.00  void __gnu_cxx::new_allocator<diffusionstore2>::construct<diffusionstore2, diffusionstore2>(diffusionstore2*, diffusionstore2&&)
  0.00      0.18     0.00    11889     0.00     0.00  void std::allocator_traits<std::allocator<diffusionstore2> >::construct<diffusionstore2, diffusionstore2>(std::allocator<diffusionstore2>&, diffusionstore2*, diffusionstore2&&)
  0.00      0.18     0.00    11889     0.00     0.00  void std::vector<diffusionstore2, std::allocator<diffusionstore2> >::_M_insert_aux<diffusionstore2>(__gnu_cxx::__normal_iterator<diffusionstore2*, std::vector<diffusionstore2, std::allocator<diffusionstore2> > >, diffusionstore2&&)
  0.00      0.18     0.00    11889     0.00     0.00  std::vector<diffusionstore2, std::allocator<diffusionstore2> >::_Temporary_value::_M_val()
  0.00      0.18     0.00    11889     0.00     0.00  std::vector<diffusionstore2, std::allocator<diffusionstore2> >::_Temporary_value::_Temporary_value<diffusionstore2 const&>(std::vector<diffusionstore2, std::allocator<diffusionstore2> >*, diffusionstore2 const&)
  0.00      0.18     0.00    11889     0.00     0.00  std::vector<diffusionstore2, std::allocator<diffusionstore2> >::_Temporary_value::~_Temporary_value()
  0.00      0.18     0.00    11889     0.00     0.00  diffusionstore2* std::__niter_wrap<diffusionstore2*>(diffusionstore2* const&, diffusionstore2*)
  0.00      0.18     0.00    11889     0.00     0.00  diffusionstore2* std::move_backward<diffusionstore2*, diffusionstore2*>(diffusionstore2*, diffusionstore2*, diffusionstore2*)
  0.00      0.18     0.00    11889     0.00     0.00  diffusionstore2* std::__copy_move_backward_a<true, diffusionstore2*, diffusionstore2*>(diffusionstore2*, diffusionstore2*, diffusionstore2*)
